Date,EA,ATVI,UBSFY,NTDOY,^GSPC
2015-08-17,,71.72511291503906,4.888394355773926,3.880000114440918,2102.43994140625
2015-08-18,,71.87108612060547,4.898270130157471,3.880000114440918,2096.919921875
2015-08-19,,69.69110870361328,4.9199957847595215,3.880000114440918,2079.610107421875
2015-08-20,,65.89561462402344,4.878518581390381,3.880000114440918,2035.72998046875
2015-08-21,,63.774024963378906,4.633605003356934,3.690000057220459,1970.8900146484375
2015-08-24,,61.993080139160156,4.4044928550720215,3.680000066757202,1893.2099609375
2015-08-25,,61.837364196777344,4.639530658721924,3.619999885559082,1867.6099853515625
2015-08-26,,64.56233215332031,4.975298881530762,3.700000047683716,1940.510009765625
2015-08-27,,65.3603744506836,4.894319534301758,3.7200000286102295,1987.6600341796875
2015-08-28,,66.09026336669922,4.908145427703857,3.7200000286102295,1988.8699951171875
2015-08-31,,64.37743377685547,5.0602288246154785,3.6700000762939453,1972.1800537109375
2015-09-01,,61.730308532714844,4.7955641746521,3.630000114440918,1913.8499755859375
2015-09-02,,62.93708038330078,4.904195308685303,3.630000114440918,1948.8599853515625
2015-09-03,,64.0270767211914,4.8548173904418945,3.5999999046325684,1951.1300048828125
2015-09-04,,64.59153747558594,4.732360363006592,3.6700000762939453,1921.219970703125
2015-09-08,,66.6644515991211,4.7303853034973145,3.6700000762939453,1969.4100341796875
2015-09-09,,65.9637451171875,4.71260929107666,3.619999885559082,1942.0400390625
2015-09-10,,66.89801025390625,4.777787685394287,3.630000114440918,1952.2900390625
2015-09-11,,67.0634765625,4.708659648895264,3.5999999046325684,1961.050048828125
2015-09-14,,66.51846313476562,4.686932563781738,3.6500000953674316,1953.030029296875
2015-09-15,,67.52086639404297,4.688908100128174,3.6500000953674316,1978.0899658203125
2015-09-16,,68.39675903320312,4.4815216064453125,3.7799999713897705,1995.31005859375
2015-09-17,,69.15585327148438,4.325488567352295,3.869999885559082,1990.199951171875
2015-09-18,,68.19237518310547,4.2524094581604,3.8399999141693115,1958.030029296875
2015-09-21,,68.688720703125,4.295861721038818,3.890000104904175,1966.969970703125
2015-09-22,,66.84935760498047,4.228708267211914,3.9600000381469727,1942.739990234375
2015-09-23,,67.59871673583984,4.230682849884033,3.990000009536743,1938.760009765625
2015-09-24,,66.96615600585938,4.145753383636475,4.050000190734863,1932.239990234375
2015-09-25,,67.62792205810547,4.206982135772705,4.090000152587891,1931.3399658203125
2015-09-28,,64.67912292480469,4.078599452972412,4.090000152587891,1881.77001953125
2015-09-29,,64.23143005371094,4.01737117767334,3.9600000381469727,1884.0899658203125
2015-09-30,,65.93453979492188,4.141802787780762,4.019999980926514,1920.030029296875
2015-10-01,,65.3992919921875,4.2524094581604,4.090000152587891,1923.8199462890625
2015-10-02,,64.70831298828125,4.323513031005859,4.099999904632568,1951.3599853515625
2015-10-05,,65.77881622314453,4.442019939422607,4.110000133514404,1987.050048828125
2015-10-06,,64.7667236328125,4.388691425323486,4.429999828338623,1979.9200439453125
2015-10-07,,64.3385009765625,4.335363864898682,4.510000228881836,1995.8299560546875
2015-10-08,,64.03679656982422,4.303761959075928,4.730000019073486,2013.4300537109375
2015-10-09,,63.29716110229492,4.363015651702881,4.829999923706055,2014.8900146484375
2015-10-12,,66.28490447998047,4.37091588973999,4.75,2017.4599609375
2015-10-13,,66.58658599853516,4.50324821472168,4.760000228881836,2003.68994140625
2015-10-14,,68.67899322509766,4.414368152618408,5.190000057220459,1994.239990234375
2015-10-15,,69.06826782226562,4.584227561950684,5.590000152587891,2023.8599853515625
2015-10-16,,69.78844451904297,4.71853494644165,5.71999979019165,2033.1099853515625
2015-10-19,,70.3529052734375,4.811365127563477,5.590000152587891,2033.6600341796875
2015-10-20,,70.36262512207031,4.783713340759277,5.820000171661377,2030.77001953125
2015-10-21,,70.83950805664062,4.797539234161377,5.659999847412109,2018.93994140625
2015-10-22,,72.54261779785156,4.807415008544922,5.639999866485596,2052.510009765625
2015-10-23,,72.91242218017578,4.862717628479004,5.760000228881836,2075.14990234375
2015-10-26,,72.09493255615234,4.910120487213135,5.710000038146973,2071.179931640625
2015-10-27,,73.25304412841797,4.756062030792236,5.849999904632568,2065.889892578125
2015-10-28,,74.71285247802734,4.811365127563477,5.769999980926514,2090.35009765625
2015-10-29,,74.02186584472656,4.2484588623046875,5.880000114440918,2089.409912109375
2015-10-30,,70.1387939453125,3.9936699867248535,5.909999847412109,2079.360107421875
2015-11-02,,70.0706558227539,4.035147190093994,5.869999885559082,2104.050048828125
2015-11-03,,69.97334289550781,4.021321773529053,5.800000190734863,2109.7900390625
2015-11-04,,72.2992935180664,4.021321773529053,5.659999847412109,2102.31005859375
2015-11-05,,72.07546997070312,4.050948143005371,5.989999771118164,2099.929931640625
2015-11-06,,70.44046783447266,4.046998023986816,5.960000038146973,2099.199951171875
2015-11-09,,69.03907775878906,4.12797737121582,5.880000114440918,2078.580078125
2015-11-10,,68.9320068359375,4.084525108337402,5.449999809265137,2081.719970703125
2015-11-11,,69.38944244384766,4.106251239776611,5.480000019073486,2075.0
2015-11-12,,69.73977661132812,3.991694450378418,5.730000019073486,2045.969970703125
2015-11-13,,68.0172119140625,4.021321773529053,5.659999847412109,2023.0400390625
2015-11-16,,66.16812133789062,3.9383668899536133,5.659999847412109,2053.18994140625
2015-11-17,,66.27518463134766,3.867262840270996,5.739999771118164,2050.43994140625
2015-11-18,,66.58658599853516,3.8850390911102295,5.739999771118164,2083.580078125
2015-11-19,,69.17533111572266,3.8573873043060303,5.650000095367432,2081.239990234375
2015-11-20,,70.47940063476562,3.887014150619507,5.619999885559082,2089.169921875
2015-11-23,,67.131591796875,3.867262840270996,5.619999885559082,2086.590087890625
2015-11-24,,65.2630386352539,3.8850390911102295,5.679999828338623,2089.139892578125
2015-11-25,,67.64737701416016,3.9225656986236572,5.590000152587891,2088.8701171875
2015-11-27,,67.03425598144531,3.8593626022338867,5.590000152587891,2090.110107421875
2015-11-30,,65.97348022460938,3.778383255004883,5.5,2080.409912109375
2015-12-01,,66.79096984863281,3.8415868282318115,5.860000133514404,2102.6298828125
2015-12-02,,67.48194885253906,3.839611530303955,5.809999942779541,2079.510009765625
2015-12-03,,65.41876220703125,3.806034803390503,5.800000190734863,2049.6201171875
2015-12-04,,68.49407958984375,3.8198602199554443,5.800000190734863,2091.68994140625
2015-12-07,,68.89309692382812,3.784308433532715,5.889999866485596,2077.070068359375
2015-12-08,,69.08773040771484,3.6519761085510254,6.099999904632568,2063.590087890625
2015-12-09,,65.29222106933594,3.7132043838500977,5.840000152587891,2047.6199951171875
2015-12-10,,64.59153747558594,3.687528133392334,5.840000152587891,2052.22998046875
2015-12-11,,65.37008666992188,3.5769219398498535,5.75,2012.3699951171875
2015-12-14,,67.79337310791016,3.574946641921997,5.880000114440918,2021.93994140625
2015-12-15,,70.39183044433594,3.4682910442352295,5.809999942779541,2043.4100341796875
2015-12-16,,70.10958862304688,3.5018677711486816,5.800000190734863,2073.070068359375
2015-12-17,,69.21424102783203,3.428788661956787,5.869999885559082,2041.8900146484375
2015-12-18,,67.131591796875,3.3715107440948486,5.820000171661377,2005.550048828125
2015-12-21,,66.86882019042969,3.339909076690674,5.690000057220459,2021.1500244140625
2015-12-22,,67.21916961669922,3.302381992340088,5.690000057220459,2038.969970703125
2015-12-23,,66.80068969726562,3.330033302307129,5.809999942779541,2064.2900390625
2015-12-24,,67.10240173339844,3.2846059799194336,5.809999942779541,2060.989990234375
2015-12-28,,67.33597564697266,3.3557097911834717,5.900000095367432,2056.5
2015-12-29,,67.978271484375,3.4880423545837402,5.940000057220459,2078.360107421875
2015-12-30,,67.78363800048828,3.411012887954712,5.900000095367432,2063.360107421875
2015-12-31,,66.87855529785156,3.4090375900268555,5.900000095367432,2043.93994140625
2016-01-04,,64.3287582397461,3.4070627689361572,5.690000057220459,2012.6600341796875
2016-01-05,,63.1998405456543,3.270780086517334,5.690000057220459,2016.7099609375
2016-01-06,,61.97361373901367,3.108821153640747,4.989999771118164,1990.260009765625
2016-01-07,,60.786285400390625,3.156224012374878,5.099999904632568,1943.0899658203125
2016-01-08,,61.43834686279297,3.1700496673583984,5.369999885559082,1922.030029296875
2016-01-11,,62.489402770996094,3.1641242504119873,5.369999885559082,1923.6700439453125
